,u,i,ts,label,idx
725,1917,16,13734000.0,-1.0,726
726,990,419,13734000.0,-1.0,727
727,470,16,13734000.0,-1.0,728
728,1083,16,13734000.0,-1.0,729
729,419,990,13734000.0,-1.0,730
730,4,848,13734000.0,-1.0,731
731,16,1083,13734000.0,-1.0,732
732,16,1917,13734000.0,-1.0,733
733,99,419,13734000.0,-1.0,734
734,16,470,13734000.0,-1.0,735
735,72,2449,13734000.0,-1.0,736
736,4,771,13734000.0,-1.0,737
737,2451,149,13734000.0,-1.0,738
738,149,2451,13734000.0,-1.0,739
739,656,209,13734000.0,-1.0,740
740,215,322,13734000.0,-1.0,741
741,419,99,13734000.0,-1.0,742
742,145,1611,13820400.0,-1.0,743
743,152,908,13820400.0,-1.0,744
744,500,109,13820400.0,-1.0,745
745,106,500,13820400.0,-1.0,746
746,63,2453,13820400.0,-1.0,747
747,500,106,13820400.0,-1.0,748
748,322,215,13820400.0,-1.0,749
749,1610,16,13820400.0,-1.0,750
750,119,23,13820400.0,-1.0,751
751,270,16,13820400.0,-1.0,752
752,2453,63,13820400.0,-1.0,753
753,353,505,13820400.0,-1.0,754
754,4,2454,13820400.0,-1.0,755
755,505,353,13820400.0,-1.0,756
756,129,23,13820400.0,-1.0,757
757,129,770,13820400.0,-1.0,758
758,200,2450,13820400.0,-1.0,759
759,1078,44,13820400.0,-1.0,760
760,2450,200,13820400.0,-1.0,761
761,908,152,13820400.0,-1.0,762
762,109,500,13820400.0,-1.0,763
763,500,23,13820400.0,-1.0,764
764,129,656,13820400.0,-1.0,765
765,500,129,13820400.0,-1.0,766
766,16,270,13820400.0,-1.0,767
767,129,44,13820400.0,-1.0,768
768,224,45,13906800.0,-1.0,769
769,209,169,13906800.0,-1.0,770
770,169,209,13906800.0,-1.0,771
771,2454,4,13906800.0,-1.0,772
772,845,991,13906800.0,-1.0,773
773,2,420,13906800.0,-1.0,774
774,16,1610,13906800.0,-1.0,775
775,3729,1611,13906800.0,-1.0,776
776,138,436,13906800.0,-1.0,777
777,990,37,13906800.0,-1.0,778
778,37,990,13906800.0,-1.0,779
779,991,845,13906800.0,-1.0,780
780,1611,3729,13906800.0,-1.0,781
781,1402,439,13906800.0,-1.0,782
782,45,224,13906800.0,-1.0,783
783,4,145,13993200.0,-1.0,784
784,505,993,13993200.0,-1.0,785
785,1613,441,13993200.0,-1.0,786
786,168,772,13993200.0,-1.0,787
787,1922,16,13993200.0,-1.0,788
788,1613,23,13993200.0,-1.0,789
789,298,23,13993200.0,-1.0,790
790,441,1613,13993200.0,-1.0,791
791,993,505,13993200.0,-1.0,792
792,21,99,13993200.0,-1.0,793
793,4,366,13993200.0,-1.0,794
794,129,99,13993200.0,-1.0,795
795,145,2456,13993200.0,-1.0,796
796,2456,145,13993200.0,-1.0,797
797,772,4,13993200.0,-1.0,798
798,16,1922,13993200.0,-1.0,799
799,993,45,13993200.0,-1.0,800
800,45,993,13993200.0,-1.0,801
801,23,1613,13993200.0,-1.0,802
802,99,2455,13993200.0,-1.0,803
803,366,4,13993200.0,-1.0,804
804,99,21,13993200.0,-1.0,805
805,4,772,13993200.0,-1.0,806
806,419,1927,14079600.0,-1.0,807
807,1927,419,14079600.0,-1.0,808
808,774,2,14079600.0,-1.0,809
809,2,774,14079600.0,-1.0,810
810,322,119,14079600.0,-1.0,811
811,109,990,14079600.0,-1.0,812
812,845,23,14079600.0,-1.0,813
813,990,109,14079600.0,-1.0,814
814,2458,990,14079600.0,-1.0,815
815,990,2457,14079600.0,-1.0,816
816,23,845,14079600.0,-1.0,817
817,990,2458,14079600.0,-1.0,818
818,2457,990,14079600.0,-1.0,819
819,563,3729,14166000.0,-1.0,820
820,129,1082,14166000.0,-1.0,821
821,3761,990,14166000.0,-1.0,822
822,4,236,14166000.0,-1.0,823
823,23,469,14166000.0,-1.0,824
824,402,234,14166000.0,-1.0,825
825,209,3729,14166000.0,-1.0,826
826,3729,563,14166000.0,-1.0,827
827,129,209,14166000.0,-1.0,828
828,419,16,14166000.0,-1.0,829
829,72,99,14166000.0,-1.0,830
830,272,106,14166000.0,-1.0,831
831,106,272,14166000.0,-1.0,832
832,16,419,14166000.0,-1.0,833
833,3729,209,14166000.0,-1.0,834
834,234,402,14166000.0,-1.0,835
835,99,209,14166000.0,-1.0,836
836,99,72,14166000.0,-1.0,837
837,99,84,14166000.0,-1.0,838
838,84,23,14166000.0,-1.0,839
839,209,99,14166000.0,-1.0,840
840,84,99,14166000.0,-1.0,841
841,2,2459,14252400.0,-1.0,842
842,3729,16,14252400.0,-1.0,843
843,2,564,14252400.0,-1.0,844
844,439,1402,14252400.0,-1.0,845
845,564,23,14252400.0,-1.0,846
846,23,564,14252400.0,-1.0,847
847,21,235,14252400.0,-1.0,848
848,564,2,14252400.0,-1.0,849
849,167,419,14252400.0,-1.0,850
850,2459,2,14252400.0,-1.0,851
851,419,167,14252400.0,-1.0,852
852,16,3729,14252400.0,-1.0,853
853,772,168,14338800.0,-1.0,854
854,23,16,14338800.0,-1.0,855
855,1085,129,14338800.0,-1.0,856
856,4,224,14338800.0,-1.0,857
857,129,1085,14338800.0,-1.0,858
858,235,21,14338800.0,-1.0,859
859,119,235,14338800.0,-1.0,860
860,40,1214,14338800.0,-1.0,861
861,235,3731,14338800.0,-1.0,862
862,297,3616,14338800.0,-1.0,863
863,297,1915,14338800.0,-1.0,864
864,564,655,14338800.0,-1.0,865
865,209,1087,14338800.0,-1.0,866
866,4,1085,14338800.0,-1.0,867
867,235,119,14338800.0,-1.0,868
868,4,401,14425200.0,-1.0,869
869,63,1222,14425200.0,-1.0,870
870,4,2465,14425200.0,-1.0,871
871,658,23,14425200.0,-1.0,872
872,1222,63,14425200.0,-1.0,873
873,16,534,14425200.0,-1.0,874
874,1209,379,14425200.0,-1.0,875
875,353,4,14425200.0,-1.0,876
876,4,353,14425200.0,-1.0,877
877,1085,4,14425200.0,-1.0,878
878,45,1404,14425200.0,-1.0,879
879,298,655,14425200.0,-1.0,880
880,564,3731,14425200.0,-1.0,881
881,655,298,14425200.0,-1.0,882
882,297,1221,14425200.0,-1.0,883
883,4,1087,14425200.0,-1.0,884
884,1221,297,14425200.0,-1.0,885
885,45,1928,14425200.0,-1.0,886
886,1915,297,14425200.0,-1.0,887
887,848,3731,14425200.0,-1.0,888
888,3731,848,14425200.0,-1.0,889
889,1087,4,14425200.0,-1.0,890
890,401,4,14425200.0,-1.0,891
891,1404,45,14425200.0,-1.0,892
892,2465,4,14425200.0,-1.0,893
893,129,1219,14425200.0,-1.0,894
894,1928,45,14425200.0,-1.0,895
895,3731,564,14425200.0,-1.0,896
896,3731,715,14425200.0,-1.0,897
897,1928,209,14425200.0,-1.0,898
898,322,657,14425200.0,-1.0,899
899,657,322,14425200.0,-1.0,900
900,3731,16,14425200.0,-1.0,901
901,224,2464,14425200.0,-1.0,902
902,2464,224,14425200.0,-1.0,903
903,771,4,14425200.0,-1.0,904
904,534,16,14425200.0,-1.0,905
905,16,3731,14425200.0,-1.0,906
906,3731,21,14425200.0,-1.0,907
907,21,3731,14425200.0,-1.0,908
908,534,2460,14511600.0,-1.0,909
909,31,4,14511600.0,-1.0,910
910,1088,252,14511600.0,-1.0,911
911,16,565,14511600.0,-1.0,912
912,129,1215,14511600.0,-1.0,913
913,565,16,14511600.0,-1.0,914
914,129,1608,14511600.0,-1.0,915
915,1925,16,14511600.0,-1.0,916
916,438,439,14511600.0,-1.0,917
917,565,209,14511600.0,-1.0,918
918,2466,209,14511600.0,-1.0,919
919,2460,534,14511600.0,-1.0,920
920,4,420,14511600.0,-1.0,921
921,209,2466,14511600.0,-1.0,922
922,209,565,14511600.0,-1.0,923
923,563,99,14511600.0,-1.0,924
924,659,99,14511600.0,-1.0,925
925,565,1088,14511600.0,-1.0,926
926,1915,145,14511600.0,-1.0,927
927,1088,565,14511600.0,-1.0,928
928,99,563,14511600.0,-1.0,929
929,99,3453,14511600.0,-1.0,930
930,16,1925,14511600.0,-1.0,931
931,420,4,14511600.0,-1.0,932
932,99,659,14511600.0,-1.0,933
933,1078,353,14511600.0,-1.0,934
934,436,3616,14598000.0,-1.0,935
935,298,16,14598000.0,-1.0,936
936,129,1609,14598000.0,-1.0,937
937,23,440,14598000.0,-1.0,938
938,129,215,14598000.0,-1.0,939
939,16,298,14598000.0,-1.0,940
940,129,502,14598000.0,-1.0,941
941,2462,224,14598000.0,-1.0,942
942,353,438,14598000.0,-1.0,943
943,503,1,14598000.0,-1.0,944
944,236,175,14598000.0,-1.0,945
945,175,236,14598000.0,-1.0,946
946,63,565,14598000.0,-1.0,947
947,438,353,14598000.0,-1.0,948
948,565,63,14598000.0,-1.0,949
949,440,23,14598000.0,-1.0,950
950,1,503,14598000.0,-1.0,951
951,23,119,14598000.0,-1.0,952
952,224,2462,14598000.0,-1.0,953
953,1222,3729,14598000.0,-1.0,954
954,252,1088,14598000.0,-1.0,955
955,4,37,14598000.0,-1.0,956
956,3731,1611,14598000.0,-1.0,957
957,1611,3731,14598000.0,-1.0,958
958,16,503,14684400.0,-1.0,959
959,2469,145,14684400.0,-1.0,960
960,2468,4,14684400.0,-1.0,961
961,145,2469,14684400.0,-1.0,962
962,42,175,14684400.0,-1.0,963
963,1222,16,14684400.0,-1.0,964
964,1090,16,14684400.0,-1.0,965
965,237,848,14684400.0,-1.0,966
966,848,237,14684400.0,-1.0,967
967,4,2468,14684400.0,-1.0,968
968,4,16,14684400.0,-1.0,969
969,16,1090,14684400.0,-1.0,970
970,16,4,14684400.0,-1.0,971
971,42,109,14684400.0,-1.0,972
972,3761,4,14684400.0,-1.0,973
973,1926,37,14684400.0,-1.0,974
974,109,42,14684400.0,-1.0,975
975,45,42,14684400.0,-1.0,976
976,16,1222,14684400.0,-1.0,977
977,175,42,14684400.0,-1.0,978
978,40,1224,14684400.0,-1.0,979
979,21,2,14684400.0,-1.0,980
980,3729,1222,14770800.0,-1.0,981
981,16,1409,14770800.0,-1.0,982
982,4,2467,14770800.0,-1.0,983
983,2467,4,14770800.0,-1.0,984
984,2,1409,14770800.0,-1.0,985
985,4,270,14770800.0,-1.0,986
986,1222,2,14770800.0,-1.0,987
987,2,1222,14770800.0,-1.0,988
988,353,443,14770800.0,-1.0,989
989,1409,2,14770800.0,-1.0,990
990,848,4,14770800.0,-1.0,991
991,150,145,14770800.0,-1.0,992
992,109,1930,14770800.0,-1.0,993
993,129,443,14770800.0,-1.0,994
994,129,607,14770800.0,-1.0,995
995,129,119,14770800.0,-1.0,996
996,252,129,14770800.0,-1.0,997
997,848,997,14770800.0,-1.0,998
998,443,129,14770800.0,-1.0,999
999,145,150,14770800.0,-1.0,1000
1000,2471,224,14770800.0,-1.0,1001
1001,772,23,14770800.0,-1.0,1002
1002,1220,23,14770800.0,-1.0,1003
1003,23,772,14770800.0,-1.0,1004
1004,505,235,14770800.0,-1.0,1005
1005,16,37,14770800.0,-1.0,1006
1006,21,42,14770800.0,-1.0,1007
1007,443,23,14770800.0,-1.0,1008
1008,224,2471,14770800.0,-1.0,1009
1009,42,21,14770800.0,-1.0,1010
1010,1083,1927,14770800.0,-1.0,1011
1011,1409,16,14770800.0,-1.0,1012
1012,3731,224,14857200.0,-1.0,1013
1013,152,168,14857200.0,-1.0,1014
1014,717,40,14857200.0,-1.0,1015
1015,2472,224,14857200.0,-1.0,1016
1016,224,2472,14857200.0,-1.0,1017
1017,224,3731,14857200.0,-1.0,1018
1018,715,3731,14857200.0,-1.0,1019
1019,401,1611,14857200.0,-1.0,1020
1020,40,770,14857200.0,-1.0,1021
1021,40,717,14857200.0,-1.0,1022
1022,129,169,14857200.0,-1.0,1023
1023,100,16,14857200.0,-1.0,1024
1024,1090,2,14857200.0,-1.0,1025
1025,168,996,14857200.0,-1.0,1026
1026,91,441,14857200.0,-1.0,1027
1027,1091,16,14857200.0,-1.0,1028
1028,2,1090,14857200.0,-1.0,1029
1029,168,152,14857200.0,-1.0,1030
1030,4,466,14857200.0,-1.0,1031
1031,40,129,14857200.0,-1.0,1032
1032,770,40,14857200.0,-1.0,1033
1033,717,129,14857200.0,-1.0,1034
1034,441,91,14857200.0,-1.0,1035
1035,1611,420,14857200.0,-1.0,1036
1036,1090,2470,14857200.0,-1.0,1037
1037,2470,1090,14857200.0,-1.0,1038
1038,16,100,14857200.0,-1.0,1039
1039,16,1091,14857200.0,-1.0,1040
1040,1091,4,14857200.0,-1.0,1041
1041,168,4,14857200.0,-1.0,1042
1042,250,16,14943600.0,-1.0,1043
1043,1606,716,14943600.0,-1.0,1044
1044,716,1606,14943600.0,-1.0,1045
1045,99,3731,14943600.0,-1.0,1046
1046,129,322,14943600.0,-1.0,1047
1047,1413,717,14943600.0,-1.0,1048
1048,3731,99,14943600.0,-1.0,1049
1049,2476,272,14943600.0,-1.0,1050
1050,717,1413,14943600.0,-1.0,1051
1051,272,2476,14943600.0,-1.0,1052
1052,167,237,14943600.0,-1.0,1053
1053,63,718,14943600.0,-1.0,1054
1054,2474,534,14943600.0,-1.0,1055
1055,534,2474,14943600.0,-1.0,1056
1056,718,63,14943600.0,-1.0,1057
1057,16,250,14943600.0,-1.0,1058
1058,997,848,14943600.0,-1.0,1059
1059,252,1930,14943600.0,-1.0,1060
1060,353,996,14943600.0,-1.0,1061
1061,353,113,14943600.0,-1.0,1062
1062,1930,109,14943600.0,-1.0,1063
1063,1093,16,14943600.0,-1.0,1064
1064,848,23,14943600.0,-1.0,1065
1065,23,848,14943600.0,-1.0,1066
1066,715,250,14943600.0,-1.0,1067
1067,1930,252,14943600.0,-1.0,1068
1068,994,1,14943600.0,-1.0,1069
1069,16,1093,14943600.0,-1.0,1070
1070,1220,129,14943600.0,-1.0,1071
1071,250,715,14943600.0,-1.0,1072
1072,355,108,14943600.0,-1.0,1073
1073,113,353,14943600.0,-1.0,1074
1074,40,606,14943600.0,-1.0,1075
1075,108,355,14943600.0,-1.0,1076
1076,566,911,15030000.0,-1.0,1077
1077,129,998,15030000.0,-1.0,1078
1078,609,1089,15030000.0,-1.0,1079
1079,563,1413,15030000.0,-1.0,1080
1080,1413,563,15030000.0,-1.0,1081
1081,535,4,15030000.0,-1.0,1082
1082,1226,2477,15030000.0,-1.0,1083
1083,1089,609,15030000.0,-1.0,1084
1084,911,566,15030000.0,-1.0,1085
1085,1224,3453,15030000.0,-1.0,1086
1086,63,1083,15030000.0,-1.0,1087
1087,138,566,15030000.0,-1.0,1088
1088,129,1227,15030000.0,-1.0,1089
1089,3453,16,15030000.0,-1.0,1090
1090,566,138,15030000.0,-1.0,1091
1091,717,2478,15030000.0,-1.0,1092
1092,2478,717,15030000.0,-1.0,1093
1093,106,252,15030000.0,-1.0,1094
1094,381,4,15030000.0,-1.0,1095
1095,1088,4,15030000.0,-1.0,1096
1096,716,1220,15030000.0,-1.0,1097
1097,1220,716,15030000.0,-1.0,1098
1098,129,1228,15030000.0,-1.0,1099
1099,252,106,15030000.0,-1.0,1100
1100,1228,129,15030000.0,-1.0,1101
1101,1083,63,15030000.0,-1.0,1102
1102,311,1089,15030000.0,-1.0,1103
1103,223,910,15030000.0,-1.0,1104
1104,37,312,15030000.0,-1.0,1105
1105,236,1214,15030000.0,-1.0,1106
1106,1224,236,15030000.0,-1.0,1107
1107,472,2480,15030000.0,-1.0,1108
1108,2480,472,15030000.0,-1.0,1109
1109,4,535,15030000.0,-1.0,1110
1110,561,37,15030000.0,-1.0,1111
1111,4,139,15030000.0,-1.0,1112
1112,37,16,15030000.0,-1.0,1113
1113,224,535,15030000.0,-1.0,1114
1114,535,224,15030000.0,-1.0,1115
1115,223,1413,15030000.0,-1.0,1116
1116,1413,223,15030000.0,-1.0,1117
1117,910,223,15030000.0,-1.0,1118
1118,37,561,15030000.0,-1.0,1119
1119,535,507,15030000.0,-1.0,1120
1120,31,566,15030000.0,-1.0,1121
1121,2482,251,15030000.0,-1.0,1122
1122,311,1096,15030000.0,-1.0,1123
1123,1089,311,15030000.0,-1.0,1124
1124,1096,311,15030000.0,-1.0,1125
1125,293,473,15030000.0,-1.0,1126
1126,473,293,15030000.0,-1.0,1127
1127,1083,1095,15030000.0,-1.0,1128
1128,566,31,15030000.0,-1.0,1129
1129,270,1932,15030000.0,-1.0,1130
1130,1932,270,15030000.0,-1.0,1131
1131,472,270,15030000.0,-1.0,1132
1132,252,382,15030000.0,-1.0,1133
1133,382,252,15030000.0,-1.0,1134
1134,251,2482,15030000.0,-1.0,1135
1135,1095,1083,15030000.0,-1.0,1136
1136,270,472,15030000.0,-1.0,1137
1137,609,507,15030000.0,-1.0,1138
1138,270,4,15030000.0,-1.0,1139
1139,201,506,15030000.0,-1.0,1140
1140,535,201,15030000.0,-1.0,1141
1141,3453,536,15030000.0,-1.0,1142
1142,201,535,15030000.0,-1.0,1143
1143,42,840,15030000.0,-1.0,1144
1144,535,3453,15030000.0,-1.0,1145
1145,4,1088,15030000.0,-1.0,1146
1146,536,3453,15030000.0,-1.0,1147
1147,609,42,15030000.0,-1.0,1148
1148,840,42,15030000.0,-1.0,1149
1149,507,609,15030000.0,-1.0,1150
1150,507,535,15030000.0,-1.0,1151
1151,3453,535,15030000.0,-1.0,1152
1152,42,609,15030000.0,-1.0,1153
1153,84,381,15116400.0,-1.0,1154
1154,84,138,15116400.0,-1.0,1155
1155,45,1933,15116400.0,-1.0,1156
1156,84,775,15116400.0,-1.0,1157
1157,505,438,15116400.0,-1.0,1158
1158,2,238,15116400.0,-1.0,1159
1159,1619,84,15116400.0,-1.0,1160
1160,2,355,15116400.0,-1.0,1161
1161,84,1619,15116400.0,-1.0,1162
1162,2,382,15116400.0,-1.0,1163
1163,775,998,15116400.0,-1.0,1164
1164,998,775,15116400.0,-1.0,1165
1165,84,54,15116400.0,-1.0,1166
1166,63,1095,15116400.0,-1.0,1167
1167,45,533,15116400.0,-1.0,1168
1168,44,1090,15116400.0,-1.0,1169
1169,533,45,15116400.0,-1.0,1170
1170,1916,353,15116400.0,-1.0,1171
1171,438,505,15116400.0,-1.0,1172
1172,1618,42,15116400.0,-1.0,1173
1173,441,775,15116400.0,-1.0,1174
1174,54,84,15116400.0,-1.0,1175
1175,775,441,15116400.0,-1.0,1176
1176,42,1618,15116400.0,-1.0,1177
1177,775,84,15116400.0,-1.0,1178
1178,353,1916,15116400.0,-1.0,1179
1179,1230,4,15116400.0,-1.0,1180
1180,381,84,15116400.0,-1.0,1181
1181,3748,84,15116400.0,-1.0,1182
1182,1090,44,15116400.0,-1.0,1183
1183,323,44,15116400.0,-1.0,1184
1184,44,323,15116400.0,-1.0,1185
1185,152,45,15116400.0,-1.0,1186
1186,37,54,15116400.0,-1.0,1187
1187,1095,63,15116400.0,-1.0,1188
1188,535,422,15116400.0,-1.0,1189
1189,658,466,15116400.0,-1.0,1190
1190,129,717,15116400.0,-1.0,1191
1191,129,440,15116400.0,-1.0,1192
1192,466,658,15116400.0,-1.0,1193
1193,129,194,15116400.0,-1.0,1194
1194,129,1416,15116400.0,-1.0,1195
1195,566,507,15116400.0,-1.0,1196
1196,507,566,15116400.0,-1.0,1197
1197,129,1921,15116400.0,-1.0,1198
1198,16,3453,15116400.0,-1.0,1199
1199,3748,606,15116400.0,-1.0,1200
1200,422,535,15116400.0,-1.0,1201
1201,4,323,15116400.0,-1.0,1202
1202,1618,564,15116400.0,-1.0,1203
1203,382,2,15116400.0,-1.0,1204
1204,355,2,15116400.0,-1.0,1205
1205,4,1230,15116400.0,-1.0,1206
1206,1098,150,15116400.0,-1.0,1207
1207,150,1098,15116400.0,-1.0,1208
1208,536,3550,15116400.0,-1.0,1209
1209,3550,536,15116400.0,-1.0,1210
1210,564,1618,15116400.0,-1.0,1211
1211,998,473,15116400.0,-1.0,1212
1212,1416,23,15116400.0,-1.0,1213
1213,473,998,15116400.0,-1.0,1214
1214,251,381,15116400.0,-1.0,1215
1215,323,4,15116400.0,-1.0,1216
1216,1216,129,15116400.0,-1.0,1217
1217,3748,658,15116400.0,-1.0,1218
1218,658,3748,15116400.0,-1.0,1219
1219,1914,3506,15116400.0,-1.0,1220
1220,1611,4,15116400.0,-1.0,1221
1221,381,251,15116400.0,-1.0,1222
1222,3748,4,15116400.0,-1.0,1223
1223,3550,1098,15202800.0,-1.0,1224
1224,992,529,15202800.0,-1.0,1225
1225,1098,3550,15202800.0,-1.0,1226
1226,44,442,15202800.0,-1.0,1227
1227,993,16,15202800.0,-1.0,1228
1228,442,44,15202800.0,-1.0,1229
1229,297,1938,15202800.0,-1.0,1230
1230,529,992,15202800.0,-1.0,1231
1231,175,3453,15202800.0,-1.0,1232
1232,1938,297,15202800.0,-1.0,1233
1233,175,293,15202800.0,-1.0,1234
1234,293,561,15202800.0,-1.0,1235
1235,3453,175,15202800.0,-1.0,1236
1236,293,175,15202800.0,-1.0,1237
1237,4,1611,15202800.0,-1.0,1238
1238,42,992,15202800.0,-1.0,1239
1239,4,109,15202800.0,-1.0,1240
1240,1917,251,15202800.0,-1.0,1241
1241,4,2485,15202800.0,-1.0,1242
1242,223,1,15202800.0,-1.0,1243
1243,438,402,15202800.0,-1.0,1244
1244,1095,992,15202800.0,-1.0,1245
1245,1098,992,15202800.0,-1.0,1246
1246,1095,531,15202800.0,-1.0,1247
1247,992,1095,15202800.0,-1.0,1248
1248,2472,1,15202800.0,-1.0,1249
1249,3550,507,15202800.0,-1.0,1250
1250,992,1098,15202800.0,-1.0,1251
1251,992,42,15202800.0,-1.0,1252
1252,507,3550,15202800.0,-1.0,1253
1253,215,1094,15202800.0,-1.0,1254
1254,1094,215,15202800.0,-1.0,1255
1255,251,1917,15202800.0,-1.0,1256
1256,561,293,15202800.0,-1.0,1257
1257,1930,3748,15202800.0,-1.0,1258
1258,42,16,15202800.0,-1.0,1259
1259,992,536,15202800.0,-1.0,1260
1260,716,3550,15202800.0,-1.0,1261
1261,129,991,15202800.0,-1.0,1262
1262,531,1095,15202800.0,-1.0,1263
1263,339,2484,15202800.0,-1.0,1264
1264,2484,339,15202800.0,-1.0,1265
1265,609,1093,15202800.0,-1.0,1266
1266,109,4,15202800.0,-1.0,1267
1267,2485,4,15202800.0,-1.0,1268
1268,4,3748,15202800.0,-1.0,1269
1269,1083,84,15202800.0,-1.0,1270
1270,108,1099,15202800.0,-1.0,1271
1271,1099,108,15202800.0,-1.0,1272
1272,150,4,15202800.0,-1.0,1273
1273,16,42,15202800.0,-1.0,1274
1274,84,1083,15202800.0,-1.0,1275
1275,16,993,15202800.0,-1.0,1276
1276,1930,1935,15202800.0,-1.0,1277
1277,129,1406,15202800.0,-1.0,1278
1278,129,1220,15202800.0,-1.0,1279
1279,3550,716,15202800.0,-1.0,1280
1280,129,534,15202800.0,-1.0,1281
1281,1935,3748,15202800.0,-1.0,1282
1282,536,992,15202800.0,-1.0,1283
1283,149,1094,15202800.0,-1.0,1284
1284,149,293,15202800.0,-1.0,1285
1285,149,911,15202800.0,-1.0,1286
1286,1094,149,15202800.0,-1.0,1287
1287,293,149,15202800.0,-1.0,1288
1288,911,149,15202800.0,-1.0,1289
1289,63,2483,15202800.0,-1.0,1290
1290,129,1614,15202800.0,-1.0,1291
1291,324,658,15289200.0,-1.0,1292
1292,421,529,15289200.0,-1.0,1293
1293,529,421,15289200.0,-1.0,1294
1294,1926,420,15289200.0,-1.0,1295
1295,298,324,15289200.0,-1.0,1296
1296,441,216,15289200.0,-1.0,1297
1297,216,353,15289200.0,-1.0,1298
1298,324,298,15289200.0,-1.0,1299
1299,658,324,15289200.0,-1.0,1300
1300,2483,63,15289200.0,-1.0,1301
1301,422,382,15289200.0,-1.0,1302
1302,382,422,15289200.0,-1.0,1303
1303,129,272,15289200.0,-1.0,1304
1304,1621,2487,15289200.0,-1.0,1305
1305,42,715,15289200.0,-1.0,1306
1306,2487,1621,15289200.0,-1.0,1307
1307,1218,4,15289200.0,-1.0,1308
1308,1086,4,15289200.0,-1.0,1309
1309,129,3761,15289200.0,-1.0,1310
1310,715,42,15289200.0,-1.0,1311
1311,1918,193,15289200.0,-1.0,1312
1312,1095,238,15289200.0,-1.0,1313
1313,3761,16,15289200.0,-1.0,1314
1314,537,23,15289200.0,-1.0,1315
1315,402,991,15289200.0,-1.0,1316
1316,16,3761,15289200.0,-1.0,1317
1317,4,1086,15289200.0,-1.0,1318
1318,4,1218,15289200.0,-1.0,1319
1319,4,150,15289200.0,-1.0,1320
1320,129,989,15289200.0,-1.0,1321
1321,216,441,15289200.0,-1.0,1322
1322,324,3748,15289200.0,-1.0,1323
1323,353,216,15289200.0,-1.0,1324
1324,1420,993,15289200.0,-1.0,1325
1325,1936,2,15289200.0,-1.0,1326
1326,2488,2,15289200.0,-1.0,1327
1327,993,1420,15289200.0,-1.0,1328
1328,1918,654,15289200.0,-1.0,1329
1329,654,1918,15289200.0,-1.0,1330
1330,353,2,15289200.0,-1.0,1331
1331,2,109,15289200.0,-1.0,1332
1332,718,654,15289200.0,-1.0,1333
1333,774,2475,15289200.0,-1.0,1334
1334,2475,774,15289200.0,-1.0,1335
1335,2,353,15289200.0,-1.0,1336
1336,654,535,15289200.0,-1.0,1337
1337,2,1936,15289200.0,-1.0,1338
1338,535,654,15289200.0,-1.0,1339
1339,2,2488,15289200.0,-1.0,1340
1340,109,2,15289200.0,-1.0,1341
1341,238,2,15375600.0,-1.0,1342
1342,84,848,15375600.0,-1.0,1343
1343,654,718,15375600.0,-1.0,1344
1344,84,299,15375600.0,-1.0,1345
1345,1088,537,15375600.0,-1.0,1346
1346,536,149,15375600.0,-1.0,1347
1347,149,536,15375600.0,-1.0,1348
1348,84,1098,15375600.0,-1.0,1349
1349,537,1088,15375600.0,-1.0,1350
1350,534,21,15375600.0,-1.0,1351
1351,84,2481,15375600.0,-1.0,1352
1352,84,610,15375600.0,-1.0,1353
1353,1,223,15375600.0,-1.0,1354
1354,84,42,15375600.0,-1.0,1355
1355,274,422,15375600.0,-1.0,1356
1356,2490,100,15375600.0,-1.0,1357
1357,1227,129,15375600.0,-1.0,1358
1358,1615,1918,15375600.0,-1.0,1359
1359,714,403,15375600.0,-1.0,1360
1360,442,537,15375600.0,-1.0,1361
1361,422,274,15375600.0,-1.0,1362
1362,1615,4,15375600.0,-1.0,1363
1363,129,1225,15375600.0,-1.0,1364
1364,2,658,15375600.0,-1.0,1365
1365,991,402,15375600.0,-1.0,1366
1366,403,714,15375600.0,-1.0,1367
1367,109,422,15375600.0,-1.0,1368
1368,537,442,15375600.0,-1.0,1369
1369,422,109,15375600.0,-1.0,1370
1370,100,2490,15375600.0,-1.0,1371
1371,324,1931,15375600.0,-1.0,1372
1372,324,1940,15375600.0,-1.0,1373
1373,1931,324,15375600.0,-1.0,1374
1374,1940,324,15375600.0,-1.0,1375
1375,419,84,15375600.0,-1.0,1376
1376,42,84,15375600.0,-1.0,1377
